,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
508,The Game of Love,0.712,0.5,9,-11.948,0,0.0338,0.825,0.314,0.106,0.682,90.039,audio_features,3ctALmweZBapfBdFiIVpji,spotify:track:3ctALmweZBapfBdFiIVpji,https://api.spotify.com/v1/tracks/3ctALmweZBapfBdFiIVpji,https://api.spotify.com/v1/audio-analysis/3ctALmweZBapfBdFiIVpji,322147,4
509,Baller,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,audio_features,42TMa2hgBNjte4uV7jNCnQ,spotify:track:42TMa2hgBNjte4uV7jNCnQ,https://api.spotify.com/v1/tracks/42TMa2hgBNjte4uV7jNCnQ,https://api.spotify.com/v1/audio-analysis/42TMa2hgBNjte4uV7jNCnQ,148188,4
510,Vele,0.833,0.754,2,-7.555,1,0.0513,0.0166,0.0,0.246,0.65,108.001,audio_features,31phvnfUfwzi0nf3dO814j,spotify:track:31phvnfUfwzi0nf3dO814j,https://api.spotify.com/v1/tracks/31phvnfUfwzi0nf3dO814j,https://api.spotify.com/v1/audio-analysis/31phvnfUfwzi0nf3dO814j,230547,4
511,Roxanne,0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,audio_features,3EYOJ48Et32uATr9ZmLnAo,spotify:track:3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/tracks/3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/audio-analysis/3EYOJ48Et32uATr9ZmLnAo,191947,4
512,Wo Noor,0.761,0.554,1,-8.119,0,0.0854,0.193,0.00844,0.0802,0.555,92.52,audio_features,32FVH23yFXr8Z0sfjRw4It,spotify:track:32FVH23yFXr8Z0sfjRw4It,https://api.spotify.com/v1/tracks/32FVH23yFXr8Z0sfjRw4It,https://api.spotify.com/v1/audio-analysis/32FVH23yFXr8Z0sfjRw4It,199420,4
513,Rawnald Gregory Erickson the Second,0.9,0.538,7,-7.879,1,0.0343,0.229,0.843,0.287,0.713,95.508,audio_features,4j4pPKE3xAblPIbhxScC1j,spotify:track:4j4pPKE3xAblPIbhxScC1j,https://api.spotify.com/v1/tracks/4j4pPKE3xAblPIbhxScC1j,https://api.spotify.com/v1/audio-analysis/4j4pPKE3xAblPIbhxScC1j,173693,4
514,"Saware (From ""Phantom"")",0.499,0.683,6,-6.373,0,0.0333,0.702,0.00163,0.0749,0.297,134.958,audio_features,4zucKAVwfboJFZKgHdsAeo,spotify:track:4zucKAVwfboJFZKgHdsAeo,https://api.spotify.com/v1/tracks/4zucKAVwfboJFZKgHdsAeo,https://api.spotify.com/v1/audio-analysis/4zucKAVwfboJFZKgHdsAeo,321613,4
515,Jamal Jamaloo,0.739,0.584,3,-5.729,1,0.0758,0.631,6.52e-06,0.285,0.753,120.522,audio_features,35FFqjqaPv1Fr9B1GtJdZO,spotify:track:35FFqjqaPv1Fr9B1GtJdZO,https://api.spotify.com/v1/tracks/35FFqjqaPv1Fr9B1GtJdZO,https://api.spotify.com/v1/audio-analysis/35FFqjqaPv1Fr9B1GtJdZO,134110,4
516,Chan Mahi,0.403,0.58,0,-6.543,1,0.0278,0.878,1.4e-06,0.0887,0.336,159.693,audio_features,2cq02mZSwUt1zYRwQ1sQUN,spotify:track:2cq02mZSwUt1zYRwQ1sQUN,https://api.spotify.com/v1/tracks/2cq02mZSwUt1zYRwQ1sQUN,https://api.spotify.com/v1/audio-analysis/2cq02mZSwUt1zYRwQ1sQUN,210000,4
517,In the Kitchen,0.567,0.344,0,-13.8,0,0.0326,0.91,0.121,0.107,0.272,117.563,audio_features,7gNMA44kr4X9g3KVdlzE0R,spotify:track:7gNMA44kr4X9g3KVdlzE0R,https://api.spotify.com/v1/tracks/7gNMA44kr4X9g3KVdlzE0R,https://api.spotify.com/v1/audio-analysis/7gNMA44kr4X9g3KVdlzE0R,211240,3
518,OK,0.72,0.625,7,-6.274,1,0.0362,0.0112,0.0076,0.0999,0.818,102.006,audio_features,0APAKxMXB7jdDs4kw1l30y,spotify:track:0APAKxMXB7jdDs4kw1l30y,https://api.spotify.com/v1/tracks/0APAKxMXB7jdDs4kw1l30y,https://api.spotify.com/v1/audio-analysis/0APAKxMXB7jdDs4kw1l30y,193293,4
519,Jungle Mein Kaand,0.748,0.886,7,-3.918,1,0.0867,0.101,4.7e-05,0.108,0.786,128.009,audio_features,4J55QHsIv2ELRcok7C3Bq6,spotify:track:4J55QHsIv2ELRcok7C3Bq6,https://api.spotify.com/v1/tracks/4J55QHsIv2ELRcok7C3Bq6,https://api.spotify.com/v1/audio-analysis/4J55QHsIv2ELRcok7C3Bq6,166523,4
520,Breathless Hanuman Chalisa,0.754,0.834,9,-8.701,1,0.0897,0.758,0.0,0.0857,0.553,129.953,audio_features,1r27BKhp7yzevrOhHEncOk,spotify:track:1r27BKhp7yzevrOhHEncOk,https://api.spotify.com/v1/tracks/1r27BKhp7yzevrOhHEncOk,https://api.spotify.com/v1/audio-analysis/1r27BKhp7yzevrOhHEncOk,225200,4
521,Off She Goes,0.621,0.843,6,-5.412,1,0.0315,0.0874,0.000196,0.106,0.445,132.01,audio_features,3d8Ew4oMFBxlRaqjlMhweB,spotify:track:3d8Ew4oMFBxlRaqjlMhweB,https://api.spotify.com/v1/tracks/3d8Ew4oMFBxlRaqjlMhweB,https://api.spotify.com/v1/audio-analysis/3d8Ew4oMFBxlRaqjlMhweB,236440,4
522,wtf,0.808,0.737,11,-4.538,0,0.0526,0.0602,1.12e-06,0.704,0.865,123.985,audio_features,0gn93i7HJt0calph67R5Wu,spotify:track:0gn93i7HJt0calph67R5Wu,https://api.spotify.com/v1/tracks/0gn93i7HJt0calph67R5Wu,https://api.spotify.com/v1/audio-analysis/0gn93i7HJt0calph67R5Wu,160687,4
523,Gaadi Kaali,0.805,0.771,10,-3.086,0,0.154,0.273,0.0,0.206,0.602,102.046,audio_features,67RCAK7VJ9LPL1nKbO0lQM,spotify:track:67RCAK7VJ9LPL1nKbO0lQM,https://api.spotify.com/v1/tracks/67RCAK7VJ9LPL1nKbO0lQM,https://api.spotify.com/v1/audio-analysis/67RCAK7VJ9LPL1nKbO0lQM,211931,4
524,Episode 01 : Uddeshya Shri Krishna ke Avtaar aur unki Leelaon Ka ,0.703,0.733,7,-8.561,1,0.253,0.548,0.0,0.106,0.627,149.897,audio_features,2kAMKhJrJ9zOgfTNVcWOVn,spotify:track:2kAMKhJrJ9zOgfTNVcWOVn,https://api.spotify.com/v1/tracks/2kAMKhJrJ9zOgfTNVcWOVn,https://api.spotify.com/v1/audio-analysis/2kAMKhJrJ9zOgfTNVcWOVn,214232,4
525,Are You Bored Yet? (feat. Clairo),0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,audio_features,57RA3JGafJm5zRtKJiKPIm,spotify:track:57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/tracks/57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/audio-analysis/57RA3JGafJm5zRtKJiKPIm,178000,4
526,Tere Jaane Se,0.59,0.459,4,-9.488,1,0.034,0.661,0.0,0.203,0.293,149.885,audio_features,6smPjrA4Hf7J3kFe9afb1E,spotify:track:6smPjrA4Hf7J3kFe9afb1E,https://api.spotify.com/v1/tracks/6smPjrA4Hf7J3kFe9afb1E,https://api.spotify.com/v1/audio-analysis/6smPjrA4Hf7J3kFe9afb1E,211463,3
527,"BJP Vs AAP, Delhi And Politics - Atishi | Education Minister Of Delhi | The Ranveer Show हिंदी 209",0.748,0.573,7,-8.957,1,0.273,0.0273,1.27e-06,0.111,0.308,185.965,audio_features,34E0fLUSyVYwFLWlPgUCCJ,spotify:track:34E0fLUSyVYwFLWlPgUCCJ,https://api.spotify.com/v1/tracks/34E0fLUSyVYwFLWlPgUCCJ,https://api.spotify.com/v1/audio-analysis/34E0fLUSyVYwFLWlPgUCCJ,81241,4
528,"Parayuvaan - From ""Ishq""",0.565,0.565,3,-8.64,1,0.0515,0.639,0.00206,0.0838,0.246,146.977,audio_features,4hTcGYU6uXZVCAfIMsxhlC,spotify:track:4hTcGYU6uXZVCAfIMsxhlC,https://api.spotify.com/v1/tracks/4hTcGYU6uXZVCAfIMsxhlC,https://api.spotify.com/v1/audio-analysis/4hTcGYU6uXZVCAfIMsxhlC,277347,4
529,"Meditaion music , self healing , relaxing music- MEDITATE SELF",0.251,0.0659,0,-28.269,1,0.0423,0.875,0.000278,0.113,0.0496,127.892,audio_features,0z67lGdMNTKkiRFVxnDSzW,spotify:track:0z67lGdMNTKkiRFVxnDSzW,https://api.spotify.com/v1/tracks/0z67lGdMNTKkiRFVxnDSzW,https://api.spotify.com/v1/audio-analysis/0z67lGdMNTKkiRFVxnDSzW,431557,3
530,Ki Samjiye,0.858,0.755,11,-3.031,1,0.0612,0.0085,0.0,0.0979,0.74,100.951,audio_features,6IVkWuiOVvvckJ1ec4l9Aq,spotify:track:6IVkWuiOVvvckJ1ec4l9Aq,https://api.spotify.com/v1/tracks/6IVkWuiOVvvckJ1ec4l9Aq,https://api.spotify.com/v1/audio-analysis/6IVkWuiOVvvckJ1ec4l9Aq,284760,4
531,Half Light,0.186,0.159,7,-13.125,1,0.0367,0.527,0.304,0.111,0.0862,102.129,audio_features,4CUCKAg4VLCkEuVQxJWJC3,spotify:track:4CUCKAg4VLCkEuVQxJWJC3,https://api.spotify.com/v1/tracks/4CUCKAg4VLCkEuVQxJWJC3,https://api.spotify.com/v1/audio-analysis/4CUCKAg4VLCkEuVQxJWJC3,328400,4
532,Raincoat,0.696,0.656,10,-5.543,1,0.104,0.215,0.0,0.254,0.515,150.939,audio_features,1fuv5IQZYgYZAe5ob2wswo,spotify:track:1fuv5IQZYgYZAe5ob2wswo,https://api.spotify.com/v1/tracks/1fuv5IQZYgYZAe5ob2wswo,https://api.spotify.com/v1/audio-analysis/1fuv5IQZYgYZAe5ob2wswo,217126,4
533,Not Giving In,0.471,0.724,2,-7.174,0,0.0873,0.632,0.0,0.109,0.485,159.961,audio_features,0zk3x9oTDLLzcWERM5Or5X,spotify:track:0zk3x9oTDLLzcWERM5Or5X,https://api.spotify.com/v1/tracks/0zk3x9oTDLLzcWERM5Or5X,https://api.spotify.com/v1/audio-analysis/0zk3x9oTDLLzcWERM5Or5X,228921,4
534,Srivalli,0.82,0.581,4,-5.655,1,0.0438,0.494,0.0,0.362,0.681,106.965,audio_features,2YmXGUx32C3CUEgcAyHcGf,spotify:track:2YmXGUx32C3CUEgcAyHcGf,https://api.spotify.com/v1/tracks/2YmXGUx32C3CUEgcAyHcGf,https://api.spotify.com/v1/audio-analysis/2YmXGUx32C3CUEgcAyHcGf,221000,4
535,Alrighty Aphrodite,0.534,0.724,6,-4.675,0,0.0495,0.00605,0.0929,0.108,0.503,81.846,audio_features,6OiRh4kttAs1YWglvTcYkB,spotify:track:6OiRh4kttAs1YWglvTcYkB,https://api.spotify.com/v1/tracks/6OiRh4kttAs1YWglvTcYkB,https://api.spotify.com/v1/audio-analysis/6OiRh4kttAs1YWglvTcYkB,207813,4
536,There's A Reason Why (I Never Returned Your Calls),0.493,0.882,11,-5.37,1,0.046,0.0166,2.97e-06,0.188,0.685,123.985,audio_features,5pVbLYTdihSKd8Kylfhwa7,spotify:track:5pVbLYTdihSKd8Kylfhwa7,https://api.spotify.com/v1/tracks/5pVbLYTdihSKd8Kylfhwa7,https://api.spotify.com/v1/audio-analysis/5pVbLYTdihSKd8Kylfhwa7,222489,4
537,2 Woofer,0.866,0.762,2,-6.892,1,0.268,0.111,0.0,0.207,0.611,89.987,audio_features,2U6hsKVmvXbAGHouEQDLOp,spotify:track:2U6hsKVmvXbAGHouEQDLOp,https://api.spotify.com/v1/tracks/2U6hsKVmvXbAGHouEQDLOp,https://api.spotify.com/v1/audio-analysis/2U6hsKVmvXbAGHouEQDLOp,150484,4
538,Kya Baat Ay,0.849,0.592,6,-4.309,0,0.102,0.632,2.39e-06,0.108,0.652,89.966,audio_features,1ZaeaGLhFSckG8sv1y7AWk,spotify:track:1ZaeaGLhFSckG8sv1y7AWk,https://api.spotify.com/v1/tracks/1ZaeaGLhFSckG8sv1y7AWk,https://api.spotify.com/v1/audio-analysis/1ZaeaGLhFSckG8sv1y7AWk,179444,4
539,"Nira - From ""Takkar""",0.674,0.767,1,-5.049,0,0.0469,0.139,1.39e-06,0.208,0.56,88.0,audio_features,1VxCdnd46iCgHP5zXGCXPe,spotify:track:1VxCdnd46iCgHP5zXGCXPe,https://api.spotify.com/v1/tracks/1VxCdnd46iCgHP5zXGCXPe,https://api.spotify.com/v1/audio-analysis/1VxCdnd46iCgHP5zXGCXPe,304773,4
540,Losing My Religion (Cover),0.755,0.643,9,-9.097,0,0.0268,0.0264,3.52e-05,0.267,0.471,126.035,audio_features,1wJNpWv8GbyEVAxoxlf3gT,spotify:track:1wJNpWv8GbyEVAxoxlf3gT,https://api.spotify.com/v1/tracks/1wJNpWv8GbyEVAxoxlf3gT,https://api.spotify.com/v1/audio-analysis/1wJNpWv8GbyEVAxoxlf3gT,283735,4
541,Sab Tera,0.505,0.642,7,-5.864,1,0.0339,0.643,0.0,0.151,0.427,159.775,audio_features,5uUEytfFSWfTzu5EqZxQju,spotify:track:5uUEytfFSWfTzu5EqZxQju,https://api.spotify.com/v1/tracks/5uUEytfFSWfTzu5EqZxQju,https://api.spotify.com/v1/audio-analysis/5uUEytfFSWfTzu5EqZxQju,228117,4
542,Sufi Medley,0.264,0.614,3,-8.154,1,0.0305,0.106,6.98e-05,0.653,0.475,78.049,audio_features,5B8LDzUQokG5X9zS9PphtB,spotify:track:5B8LDzUQokG5X9zS9PphtB,https://api.spotify.com/v1/tracks/5B8LDzUQokG5X9zS9PphtB,https://api.spotify.com/v1/audio-analysis/5B8LDzUQokG5X9zS9PphtB,490478,4
543,Disciples,0.661,0.869,5,-5.477,1,0.0334,0.078,0.924,0.398,0.8,126.971,audio_features,2gNfxysfBRfl9Lvi9T3v6R,spotify:track:2gNfxysfBRfl9Lvi9T3v6R,https://api.spotify.com/v1/tracks/2gNfxysfBRfl9Lvi9T3v6R,https://api.spotify.com/v1/audio-analysis/2gNfxysfBRfl9Lvi9T3v6R,108547,4
544,Samajavaragamana,0.568,0.663,8,-6.179,1,0.0345,0.91,4.82e-05,0.124,0.808,165.203,audio_features,3j9DrRebdWK1jkpOw9FZUy,spotify:track:3j9DrRebdWK1jkpOw9FZUy,https://api.spotify.com/v1/tracks/3j9DrRebdWK1jkpOw9FZUy,https://api.spotify.com/v1/audio-analysis/3j9DrRebdWK1jkpOw9FZUy,219818,3
545,Robert Greene: A Process for Finding & Achieving Your Unique Purpose,0.635,0.167,6,-14.542,0,0.946,0.679,0.0,0.204,0.577,82.439,audio_features,6Jd5DLis2sUE3D68w73hnT,spotify:track:6Jd5DLis2sUE3D68w73hnT,https://api.spotify.com/v1/tracks/6Jd5DLis2sUE3D68w73hnT,https://api.spotify.com/v1/audio-analysis/6Jd5DLis2sUE3D68w73hnT,81371,3
546,I Love You,0.654,0.671,11,-6.026,1,0.0807,0.359,7.49e-06,0.0656,0.76,90.063,audio_features,5bHDGWyIFML1LYXZWTD5MF,spotify:track:5bHDGWyIFML1LYXZWTD5MF,https://api.spotify.com/v1/tracks/5bHDGWyIFML1LYXZWTD5MF,https://api.spotify.com/v1/audio-analysis/5bHDGWyIFML1LYXZWTD5MF,256813,4
547,Ramuloo Ramulaa - Duet,0.663,0.913,5,-4.681,0,0.152,0.415,0.000496,0.158,0.805,187.552,audio_features,4uXJADmybUHUgycBWFHeq6,spotify:track:4uXJADmybUHUgycBWFHeq6,https://api.spotify.com/v1/tracks/4uXJADmybUHUgycBWFHeq6,https://api.spotify.com/v1/audio-analysis/4uXJADmybUHUgycBWFHeq6,245760,3
548,Heaven,0.367,0.332,0,-8.87,1,0.0331,0.717,0.0,0.678,0.344,130.476,audio_features,5mQSXVIEby1cb3CWHaqSlK,spotify:track:5mQSXVIEby1cb3CWHaqSlK,https://api.spotify.com/v1/tracks/5mQSXVIEby1cb3CWHaqSlK,https://api.spotify.com/v1/audio-analysis/5mQSXVIEby1cb3CWHaqSlK,270507,4
549,Maan Meri Jaan,0.698,0.505,6,-8.242,0,0.0356,0.354,0.0,0.0995,0.396,95.868,audio_features,1418IuVKQPTYqt7QNJ9RXN,spotify:track:1418IuVKQPTYqt7QNJ9RXN,https://api.spotify.com/v1/tracks/1418IuVKQPTYqt7QNJ9RXN,https://api.spotify.com/v1/audio-analysis/1418IuVKQPTYqt7QNJ9RXN,194654,4
550,Kill For You,0.67,0.8,4,-5.933,0,0.297,0.151,3.47e-06,0.613,0.268,95.693,audio_features,0rI56S1biB0efYypn7eNpP,spotify:track:0rI56S1biB0efYypn7eNpP,https://api.spotify.com/v1/tracks/0rI56S1biB0efYypn7eNpP,https://api.spotify.com/v1/audio-analysis/0rI56S1biB0efYypn7eNpP,291667,4
551,Israel-Palestine CONFLICT: What Actually Happened? Abhijit Iyer-Mitra Opens Up | The Ranveer Show 359,0.574,0.208,8,-26.254,0,0.927,0.932,0.0,0.142,0.345,91.467,audio_features,2k8zTcYThJp5IpWkRQYWo4,spotify:track:2k8zTcYThJp5IpWkRQYWo4,https://api.spotify.com/v1/tracks/2k8zTcYThJp5IpWkRQYWo4,https://api.spotify.com/v1/audio-analysis/2k8zTcYThJp5IpWkRQYWo4,441945,3
552,The Internet Said So | EP 196 | Hygiene Facts,0.489,0.506,11,-10.251,1,0.177,0.427,0.0862,0.12,0.431,95.528,audio_features,2F4JaV4P4zajoAiUkHD36b,spotify:track:2F4JaV4P4zajoAiUkHD36b,https://api.spotify.com/v1/tracks/2F4JaV4P4zajoAiUkHD36b,https://api.spotify.com/v1/audio-analysis/2F4JaV4P4zajoAiUkHD36b,413587,4
553,Love You To Bits (Bit 2),0.518,0.16,1,-26.612,0,0.048,0.728,0.605,0.131,0.0922,122.213,audio_features,78NyFaDoygTJB4exsXdlZA,spotify:track:78NyFaDoygTJB4exsXdlZA,https://api.spotify.com/v1/tracks/78NyFaDoygTJB4exsXdlZA,https://api.spotify.com/v1/audio-analysis/78NyFaDoygTJB4exsXdlZA,62946,4
554,Enna Sona,0.717,0.416,7,-9.875,0,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,audio_features,6bdpj89aYEBjhpsenXAsmO,spotify:track:6bdpj89aYEBjhpsenXAsmO,https://api.spotify.com/v1/tracks/6bdpj89aYEBjhpsenXAsmO,https://api.spotify.com/v1/audio-analysis/6bdpj89aYEBjhpsenXAsmO,213632,4
555,Morning Sun,0.773,0.439,9,-17.062,1,0.0523,0.582,0.00394,0.0846,0.571,100.022,audio_features,2dduCfnlNp4813LVjGmOnv,spotify:track:2dduCfnlNp4813LVjGmOnv,https://api.spotify.com/v1/tracks/2dduCfnlNp4813LVjGmOnv,https://api.spotify.com/v1/audio-analysis/2dduCfnlNp4813LVjGmOnv,229240,4
556,Gangsta's Paradise,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,audio_features,1DIXPcTDzTj8ZMHt3PDt8p,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,240693,4
557,I'm In Love With You,0.668,0.902,2,-3.924,1,0.0386,0.169,8.74e-05,0.198,0.913,119.008,audio_features,12g9IeQzX7xECLNxz8dpb5,spotify:track:12g9IeQzX7xECLNxz8dpb5,https://api.spotify.com/v1/tracks/12g9IeQzX7xECLNxz8dpb5,https://api.spotify.com/v1/audio-analysis/12g9IeQzX7xECLNxz8dpb5,262624,4
558,Pal Behta Jaaye,0.776,0.223,8,-13.686,1,0.0379,0.721,3.8e-06,0.119,0.196,109.966,audio_features,0fIbPMXnTdyuW2UirA9mWQ,spotify:track:0fIbPMXnTdyuW2UirA9mWQ,https://api.spotify.com/v1/tracks/0fIbPMXnTdyuW2UirA9mWQ,https://api.spotify.com/v1/audio-analysis/0fIbPMXnTdyuW2UirA9mWQ,174545,4
559,Daku,0.847,0.558,8,-5.855,0,0.0663,0.325,0.0,0.135,0.495,98.062,audio_features,3wz2vWhYnnBoFmgMkqtzLy,spotify:track:3wz2vWhYnnBoFmgMkqtzLy,https://api.spotify.com/v1/tracks/3wz2vWhYnnBoFmgMkqtzLy,https://api.spotify.com/v1/audio-analysis/3wz2vWhYnnBoFmgMkqtzLy,131078,4
560,Somebody Else,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,audio_features,4m0q0xQ2BNl9SCAGKyfiGZ,spotify:track:4m0q0xQ2BNl9SCAGKyfiGZ,https://api.spotify.com/v1/tracks/4m0q0xQ2BNl9SCAGKyfiGZ,https://api.spotify.com/v1/audio-analysis/4m0q0xQ2BNl9SCAGKyfiGZ,347526,4
561,"Naah Goriye (From ""Bala"")",0.823,0.765,2,-1.695,0,0.0633,0.464,0.0,0.0601,0.715,99.96,audio_features,1CM4rFDU9q4EoLy2K44qE6,spotify:track:1CM4rFDU9q4EoLy2K44qE6,https://api.spotify.com/v1/tracks/1CM4rFDU9q4EoLy2K44qE6,https://api.spotify.com/v1/audio-analysis/1CM4rFDU9q4EoLy2K44qE6,184618,4
562,Scrawny,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,audio_features,1pNUmVxDiE8t6P1XxcZAv8,spotify:track:1pNUmVxDiE8t6P1XxcZAv8,https://api.spotify.com/v1/tracks/1pNUmVxDiE8t6P1XxcZAv8,https://api.spotify.com/v1/audio-analysis/1pNUmVxDiE8t6P1XxcZAv8,166520,4
563,1. The Spark in the Fire,0.651,0.898,11,-4.942,1,0.0391,0.152,0.0,0.11,0.599,126.051,audio_features,5CYJB5Md92kvcrZ4lJDALY,spotify:track:5CYJB5Md92kvcrZ4lJDALY,https://api.spotify.com/v1/tracks/5CYJB5Md92kvcrZ4lJDALY,https://api.spotify.com/v1/audio-analysis/5CYJB5Md92kvcrZ4lJDALY,240893,4
564,Disco,0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,audio_features,2Lumsra3kuU61wXkEKzKaK,spotify:track:2Lumsra3kuU61wXkEKzKaK,https://api.spotify.com/v1/tracks/2Lumsra3kuU61wXkEKzKaK,https://api.spotify.com/v1/audio-analysis/2Lumsra3kuU61wXkEKzKaK,152761,4
565,Kalaavathi,0.392,0.574,5,-5.744,1,0.0336,0.627,0.0,0.532,0.446,65.528,audio_features,0hNPo5brQ2MLlrdVKZfHK9,spotify:track:0hNPo5brQ2MLlrdVKZfHK9,https://api.spotify.com/v1/tracks/0hNPo5brQ2MLlrdVKZfHK9,https://api.spotify.com/v1/audio-analysis/0hNPo5brQ2MLlrdVKZfHK9,242322,4
566,Criminal,0.701,0.966,0,-5.36,1,0.0568,0.063,0.0662,0.0761,0.834,132.015,audio_features,39bx4zZrPxTjw8VNuvjt6X,spotify:track:39bx4zZrPxTjw8VNuvjt6X,https://api.spotify.com/v1/tracks/39bx4zZrPxTjw8VNuvjt6X,https://api.spotify.com/v1/audio-analysis/39bx4zZrPxTjw8VNuvjt6X,306503,4
567,Besabriyaan,0.338,0.459,2,-8.827,1,0.027,0.533,1.33e-05,0.22,0.32,81.203,audio_features,0pWcUM0z72DhTW7j0fa0QM,spotify:track:0pWcUM0z72DhTW7j0fa0QM,https://api.spotify.com/v1/tracks/0pWcUM0z72DhTW7j0fa0QM,https://api.spotify.com/v1/audio-analysis/0pWcUM0z72DhTW7j0fa0QM,255739,4
568,Kids with Guns,0.838,0.475,4,-5.505,0,0.036,0.000417,0.714,0.226,0.711,106.217,audio_features,0eEgMbSzOHmkOeVuNC3E0k,spotify:track:0eEgMbSzOHmkOeVuNC3E0k,https://api.spotify.com/v1/tracks/0eEgMbSzOHmkOeVuNC3E0k,https://api.spotify.com/v1/audio-analysis/0eEgMbSzOHmkOeVuNC3E0k,225773,4
569,Take Me To Church (Acoustic Cover) feat. Matt Wright,0.637,0.292,4,-8.206,0,0.0375,0.745,0.0,0.305,0.4,127.015,audio_features,2iNnrc56yZP4jBBLkPc5bx,spotify:track:2iNnrc56yZP4jBBLkPc5bx,https://api.spotify.com/v1/tracks/2iNnrc56yZP4jBBLkPc5bx,https://api.spotify.com/v1/audio-analysis/2iNnrc56yZP4jBBLkPc5bx,277802,3
570,Edelweiss,0.233,0.156,8,-17.54,1,0.0448,0.785,0.000464,0.126,0.354,56.119,audio_features,6IepN5nR2WGxVCVNFxIgbu,spotify:track:6IepN5nR2WGxVCVNFxIgbu,https://api.spotify.com/v1/tracks/6IepN5nR2WGxVCVNFxIgbu,https://api.spotify.com/v1/audio-analysis/6IepN5nR2WGxVCVNFxIgbu,138427,4
571,How To Control Your Thoughts,0.149,0.0498,10,-21.695,1,0.0439,0.996,0.938,0.115,0.0324,63.289,audio_features,7qN2DnyTOhKzRXRZg5rIVQ,spotify:track:7qN2DnyTOhKzRXRZg5rIVQ,https://api.spotify.com/v1/tracks/7qN2DnyTOhKzRXRZg5rIVQ,https://api.spotify.com/v1/audio-analysis/7qN2DnyTOhKzRXRZg5rIVQ,188317,4
572,आंतरिक मज़बूती के पाँच लक्षण (आपमें कितने हैं?) || आचार्य प्रशांत (2023),0.326,0.603,3,-5.882,1,0.11,0.736,4.05e-06,0.0677,0.475,193.485,audio_features,1qfh3nYl9uQeUPttybLaEm,spotify:track:1qfh3nYl9uQeUPttybLaEm,https://api.spotify.com/v1/tracks/1qfh3nYl9uQeUPttybLaEm,https://api.spotify.com/v1/audio-analysis/1qfh3nYl9uQeUPttybLaEm,302319,4
573,Meri Baaton Mein Tu,0.623,0.454,0,-9.813,1,0.0302,0.431,0.0,0.144,0.228,142.884,audio_features,1xSKxa1J5NHMQBX4wMZW2g,spotify:track:1xSKxa1J5NHMQBX4wMZW2g,https://api.spotify.com/v1/tracks/1xSKxa1J5NHMQBX4wMZW2g,https://api.spotify.com/v1/audio-analysis/1xSKxa1J5NHMQBX4wMZW2g,214000,4
574,Robbers,0.621,0.692,4,-6.858,1,0.0291,0.000363,1.75e-05,0.335,0.381,99.806,audio_features,73jVPicY2G9YHmzgjk69ae,spotify:track:73jVPicY2G9YHmzgjk69ae,https://api.spotify.com/v1/tracks/73jVPicY2G9YHmzgjk69ae,https://api.spotify.com/v1/audio-analysis/73jVPicY2G9YHmzgjk69ae,254510,4
575,Girls,0.839,0.869,0,-3.005,1,0.148,0.0817,0.0,0.323,0.605,125.026,audio_features,5JlZLXvZBEFD9u8OoJq6Yh,spotify:track:5JlZLXvZBEFD9u8OoJq6Yh,https://api.spotify.com/v1/tracks/5JlZLXvZBEFD9u8OoJq6Yh,https://api.spotify.com/v1/audio-analysis/5JlZLXvZBEFD9u8OoJq6Yh,243166,4
576,Khuda Jaane,0.382,0.632,8,-6.393,1,0.0411,0.391,0.000486,0.0922,0.716,78.936,audio_features,0gPgdRfB4jdGrlyXS0Vx78,spotify:track:0gPgdRfB4jdGrlyXS0Vx78,https://api.spotify.com/v1/tracks/0gPgdRfB4jdGrlyXS0Vx78,https://api.spotify.com/v1/audio-analysis/0gPgdRfB4jdGrlyXS0Vx78,333584,4
577,Sam Manekshaw Speaks on Leadership/e2,0.609,0.732,10,-5.623,1,0.0567,0.0836,0.0,0.145,0.561,148.031,audio_features,6yPkLhn8qX66gMFN0O0muI,spotify:track:6yPkLhn8qX66gMFN0O0muI,https://api.spotify.com/v1/tracks/6yPkLhn8qX66gMFN0O0muI,https://api.spotify.com/v1/audio-analysis/6yPkLhn8qX66gMFN0O0muI,211227,4
